Dataset,Transform,Sample_Index,Sample_ID,Member_Seed,Original_Prediction,Transformed_Prediction,Signed_Prediction_Change,Absolute_Prediction_Change
Test,original,62,randomness_0.1391,202,0.037636492401361465,0.037636492401361465,0.0,0.0
Test,original,63,randomness_0.6366,11,0.021512696519494057,0.021512696519494057,0.0,0.0
Test,original,63,randomness_0.6366,42,0.02091808058321476,0.02091808058321476,0.0,0.0
Test,original,63,randomness_0.6366,73,0.020967524498701096,0.020967524498701096,0.0,0.0
Test,original,63,randomness_0.6366,101,0.020543653517961502,0.020543653517961502,0.0,0.0
Test,original,63,randomness_0.6366,202,0.021297527477145195,0.021297527477145195,0.0,0.0
Test,original,64,randomness_0.1982,11,0.03598073869943619,0.03598073869943619,0.0,0.0
Test,original,64,randomness_0.1982,42,0.035142362117767334,0.035142362117767334,0.0,0.0
Test,original,64,randomness_0.1982,73,0.035395942628383636,0.035395942628383636,0.0,0.0
Test,original,64,randomness_0.1982,101,0.035755518823862076,0.035755518823862076,0.0,0.0
Test,original,64,randomness_0.1982,202,0.03610794618725777,0.03610794618725777,0.0,0.0
Test,original,65,randomness_0.2943,11,0.03586660698056221,0.03586660698056221,0.0,0.0
Test,original,65,randomness_0.2943,42,0.03522195667028427,0.03522195667028427,0.0,0.0
Test,original,65,randomness_0.2943,73,0.03500835597515106,0.03500835597515106,0.0,0.0
Test,original,65,randomness_0.2943,101,0.0358453243970871,0.0358453243970871,0.0,0.0
Test,original,65,randomness_0.2943,202,0.035722434520721436,0.035722434520721436,0.0,0.0
Test,original,66,randomness_0.3123,11,0.03494073078036308,0.03494073078036308,0.0,0.0
Test,original,66,randomness_0.3123,42,0.03414106369018555,0.03414106369018555,0.0,0.0
Test,original,66,randomness_0.3123,73,0.03393992409110069,0.03393992409110069,0.0,0.0
Test,original,66,randomness_0.3123,101,0.034180741757154465,0.034180741757154465,0.0,0.0
Test,original,66,randomness_0.3123,202,0.03524421527981758,0.03524421527981758,0.0,0.0
Test,original,67,randomness_0.7497,11,0.011569732800126076,0.011569732800126076,0.0,0.0
Test,original,67,randomness_0.7497,42,0.011463006027042866,0.011463006027042866,0.0,0.0
Test,original,67,randomness_0.7497,73,0.012337172403931618,0.012337172403931618,0.0,0.0
Test,original,67,randomness_0.7497,101,0.01143123209476471,0.01143123209476471,0.0,0.0
Test,original,67,randomness_0.7497,202,0.01158651802688837,0.01158651802688837,0.0,0.0
Test,original,68,randomness_0.3824,11,0.03396790847182274,0.03396790847182274,0.0,0.0
Test,original,68,randomness_0.3824,42,0.03425484150648117,0.03425484150648117,0.0,0.0
Test,original,68,randomness_0.3824,73,0.034286171197891235,0.034286171197891235,0.0,0.0
Test,original,68,randomness_0.3824,101,0.03424699977040291,0.03424699977040291,0.0,0.0
Test,original,68,randomness_0.3824,202,0.03531750664114952,0.03531750664114952,0.0,0.0
Test,original,69,randomness_0.1201,11,0.03742735832929611,0.03742735832929611,0.0,0.0
Test,original,69,randomness_0.1201,42,0.037613123655319214,0.037613123655319214,0.0,0.0
Test,original,69,randomness_0.1201,73,0.037451617419719696,0.037451617419719696,0.0,0.0
Test,original,69,randomness_0.1201,101,0.03700729459524155,0.03700729459524155,0.0,0.0
Test,original,69,randomness_0.1201,202,0.03822154551744461,0.03822154551744461,0.0,0.0
Test,original,70,randomness_0.8799,11,0.008326669223606586,0.008326669223606586,0.0,0.0
Test,original,70,randomness_0.8799,42,0.008941945619881153,0.008941945619881153,0.0,0.0
Test,original,70,randomness_0.8799,73,0.008987694047391415,0.008987694047391415,0.0,0.0
Test,original,70,randomness_0.8799,101,0.009403674863278866,0.009403674863278866,0.0,0.0
Test,original,70,randomness_0.8799,202,0.008508932776749134,0.008508932776749134,0.0,0.0
Test,original,71,randomness_0.4454,11,0.03205069154500961,0.03205069154500961,0.0,0.0
Test,original,71,randomness_0.4454,42,0.031045064330101013,0.031045064330101013,0.0,0.0
Test,original,71,randomness_0.4454,73,0.030299019068479538,0.030299019068479538,0.0,0.0
Test,original,71,randomness_0.4454,101,0.029446382075548172,0.029446382075548172,0.0,0.0
Test,original,71,randomness_0.4454,202,0.030480626970529556,0.030480626970529556,0.0,0.0
Test,original,72,randomness_0.6496,11,0.016182800754904747,0.016182800754904747,0.0,0.0
Test,original,72,randomness_0.6496,42,0.016482237726449966,0.016482237726449966,0.0,0.0
Test,original,72,randomness_0.6496,73,0.01606435514986515,0.01606435514986515,0.0,0.0
Test,original,72,randomness_0.6496,101,0.015695346519351006,0.015695346519351006,0.0,0.0
Test,original,72,randomness_0.6496,202,0.015928931534290314,0.015928931534290314,0.0,0.0
Test,original,73,randomness_0.0961,11,0.03634645789861679,0.03634645789861679,0.0,0.0
Test,original,73,randomness_0.0961,42,0.035413626581430435,0.035413626581430435,0.0,0.0
Test,original,73,randomness_0.0961,73,0.03558128699660301,0.03558128699660301,0.0,0.0
Test,original,73,randomness_0.0961,101,0.036188025027513504,0.036188025027513504,0.0,0.0
Test,original,73,randomness_0.0961,202,0.03623104840517044,0.03623104840517044,0.0,0.0
Test,original,74,randomness_0.5345,11,0.020913314074277878,0.020913314074277878,0.0,0.0
Test,original,74,randomness_0.5345,42,0.021224742755293846,0.021224742755293846,0.0,0.0
Test,original,74,randomness_0.5345,73,0.021359166130423546,0.021359166130423546,0.0,0.0
Test,original,74,randomness_0.5345,101,0.021319231018424034,0.021319231018424034,0.0,0.0
Test,original,74,randomness_0.5345,202,0.021085983142256737,0.021085983142256737,0.0,0.0
Test,original,75,randomness_0.8168,11,0.01065211184322834,0.01065211184322834,0.0,0.0
Test,original,75,randomness_0.8168,42,0.010875505395233631,0.010875505395233631,0.0,0.0
Test,original,75,randomness_0.8168,73,0.011378880590200424,0.011378880590200424,0.0,0.0
Test,original,75,randomness_0.8168,101,0.01202127244323492,0.01202127244323492,0.0,0.0
Test,original,75,randomness_0.8168,202,0.011766381561756134,0.011766381561756134,0.0,0.0
Test,original,76,randomness_0.1011,11,0.034005723893642426,0.034005723893642426,0.0,0.0
Test,original,76,randomness_0.1011,42,0.03554697334766388,0.03554697334766388,0.0,0.0
Test,original,76,randomness_0.1011,73,0.035042718052864075,0.035042718052864075,0.0,0.0
Test,original,76,randomness_0.1011,101,0.03452134504914284,0.03452134504914284,0.0,0.0
Test,original,76,randomness_0.1011,202,0.036016494035720825,0.036016494035720825,0.0,0.0
Test,original,77,randomness_0.0721,11,0.03899867460131645,0.03899867460131645,0.0,0.0
Test,original,77,randomness_0.0721,42,0.038254596292972565,0.038254596292972565,0.0,0.0
Test,original,77,randomness_0.0721,73,0.038082022219896317,0.038082022219896317,0.0,0.0
Test,original,77,randomness_0.0721,101,0.03850826993584633,0.03850826993584633,0.0,0.0
Test,original,77,randomness_0.0721,202,0.038974836468696594,0.038974836468696594,0.0,0.0
Test,original,78,randomness_0.7167,11,0.012272180058062077,0.012272180058062077,0.0,0.0
Test,original,78,randomness_0.7167,42,0.01134672574698925,0.01134672574698925,0.0,0.0
Test,original,78,randomness_0.7167,73,0.011057645082473755,0.011057645082473755,0.0,0.0
Test,original,78,randomness_0.7167,101,0.012573488987982273,0.012573488987982273,0.0,0.0
Test,original,78,randomness_0.7167,202,0.011020059697329998,0.011020059697329998,0.0,0.0
Test,original,79,randomness_0.8238,11,0.010794133879244328,0.010794133879244328,0.0,0.0
Test,original,79,randomness_0.8238,42,0.011865364387631416,0.011865364387631416,0.0,0.0
Test,original,79,randomness_0.8238,73,0.012555522844195366,0.012555522844195366,0.0,0.0
Test,original,79,randomness_0.8238,101,0.012786805629730225,0.012786805629730225,0.0,0.0
Test,original,79,randomness_0.8238,202,0.011773964390158653,0.011773964390158653,0.0,0.0
Test,original,80,randomness_0.7407,11,0.014477897435426712,0.014477897435426712,0.0,0.0
Test,original,80,randomness_0.7407,42,0.014248574152588844,0.014248574152588844,0.0,0.0
Test,original,80,randomness_0.7407,73,0.01435738243162632,0.01435738243162632,0.0,0.0
Test,original,80,randomness_0.7407,101,0.01462711300700903,0.01462711300700903,0.0,0.0
Test,original,80,randomness_0.7407,202,0.013362931087613106,0.013362931087613106,0.0,0.0
Test,original,81,randomness_0.0390,11,0.0359405018389225,0.0359405018389225,0.0,0.0
Test,original,81,randomness_0.0390,42,0.03738287463784218,0.03738287463784218,0.0,0.0
Test,original,81,randomness_0.0390,73,0.0371023565530777,0.0371023565530777,0.0,0.0
Test,original,81,randomness_0.0390,101,0.03657395765185356,0.03657395765185356,0.0,0.0
Test,original,81,randomness_0.0390,202,0.03776824474334717,0.03776824474334717,0.0,0.0
Test,original,82,randomness_0.9249,11,0.007798383943736553,0.007798383943736553,0.0,0.0
Test,original,82,randomness_0.9249,42,0.008281302638351917,0.008281302638351917,0.0,0.0
Test,original,82,randomness_0.9249,73,0.00822113174945116,0.00822113174945116,0.0,0.0
Test,original,82,randomness_0.9249,101,0.008806920610368252,0.008806920610368252,0.0,0.0
Test,original,82,randomness_0.9249,202,0.008878196589648724,0.008878196589648724,0.0,0.0
Test,original,83,randomness_0.3654,11,0.03418976068496704,0.03418976068496704,0.0,0.0
Test,original,83,randomness_0.3654,42,0.03295319154858589,0.03295319154858589,0.0,0.0
Test,original,83,randomness_0.3654,73,0.03333060443401337,0.03333060443401337,0.0,0.0
Test,original,83,randomness_0.3654,101,0.03336603194475174,0.03336603194475174,0.0,0.0
Test,original,83,randomness_0.3654,202,0.034073732793331146,0.034073732793331146,0.0,0.0
Test,original,84,randomness_0.8298,11,0.012272707186639309,0.012272707186639309,0.0,0.0
Test,original,84,randomness_0.8298,42,0.01151040568947792,0.01151040568947792,0.0,0.0
Test,original,84,randomness_0.8298,73,0.011909698136150837,0.011909698136150837,0.0,0.0
Test,original,84,randomness_0.8298,101,0.012106675654649734,0.012106675654649734,0.0,0.0
Test,original,84,randomness_0.8298,202,0.012274726293981075,0.012274726293981075,0.0,0.0
Test,original,85,randomness_0.5485,11,0.02371939830482006,0.02371939830482006,0.0,0.0
Test,original,85,randomness_0.5485,42,0.023887595161795616,0.023887595161795616,0.0,0.0
Test,original,85,randomness_0.5485,73,0.023845471441745758,0.023845471441745758,0.0,0.0
Test,original,85,randomness_0.5485,101,0.023107126355171204,0.023107126355171204,0.0,0.0
Test,original,85,randomness_0.5485,202,0.02289588563144207,0.02289588563144207,0.0,0.0
Test,original,86,randomness_0.7678,11,0.011320014484226704,0.011320014484226704,0.0,0.0
Test,original,86,randomness_0.7678,42,0.013742686249315739,0.013742686249315739,0.0,0.0
Test,original,86,randomness_0.7678,73,0.01311427541077137,0.01311427541077137,0.0,0.0
Test,original,86,randomness_0.7678,101,0.013145308941602707,0.013145308941602707,0.0,0.0
Test,original,86,randomness_0.7678,202,0.013332930393517017,0.013332930393517017,0.0,0.0
Test,original,87,randomness_0.6877,11,0.014780081808567047,0.014780081808567047,0.0,0.0
Test,original,87,randomness_0.6877,42,0.013037482276558876,0.013037482276558876,0.0,0.0
Test,original,87,randomness_0.6877,73,0.013825168833136559,0.013825168833136559,0.0,0.0
Test,original,87,randomness_0.6877,101,0.013940314762294292,0.013940314762294292,0.0,0.0
Test,original,87,randomness_0.6877,202,0.013784599490463734,0.013784599490463734,0.0,0.0
Test,original,88,randomness_0.9489,11,0.005857544951140881,0.005857544951140881,0.0,0.0
Test,original,88,randomness_0.9489,42,0.006249970756471157,0.006249970756471157,0.0,0.0
Test,original,88,randomness_0.9489,73,0.006712674163281918,0.006712674163281918,0.0,0.0
Test,original,88,randomness_0.9489,101,0.008568950928747654,0.008568950928747654,0.0,0.0
Test,original,88,randomness_0.9489,202,0.006723326630890369,0.006723326630890369,0.0,0.0
Test,original,89,randomness_0.0541,11,0.03440655767917633,0.03440655767917633,0.0,0.0
Test,original,89,randomness_0.0541,42,0.035535089671611786,0.035535089671611786,0.0,0.0
Test,original,89,randomness_0.0541,73,0.03504885360598564,0.03504885360598564,0.0,0.0
Test,original,89,randomness_0.0541,101,0.03442852571606636,0.03442852571606636,0.0,0.0
Test,original,89,randomness_0.0541,202,0.03593463450670242,0.03593463450670242,0.0,0.0
Test,original,90,randomness_0.3714,11,0.03411705046892166,0.03411705046892166,0.0,0.0
Test,original,90,randomness_0.3714,42,0.033387549221515656,0.033387549221515656,0.0,0.0
Test,original,90,randomness_0.3714,73,0.03394148498773575,0.03394148498773575,0.0,0.0
Test,original,90,randomness_0.3714,101,0.03361687436699867,0.03361687436699867,0.0,0.0
Test,original,90,randomness_0.3714,202,0.03326134383678436,0.03326134383678436,0.0,0.0
Test,original,91,randomness_0.2472,11,0.04043589532375336,0.04043589532375336,0.0,0.0
Test,original,91,randomness_0.2472,42,0.040227703750133514,0.040227703750133514,0.0,0.0
Test,original,91,randomness_0.2472,73,0.03975054249167442,0.03975054249167442,0.0,0.0
Test,original,91,randomness_0.2472,101,0.03949183225631714,0.03949183225631714,0.0,0.0
Test,original,91,randomness_0.2472,202,0.04044422507286072,0.04044422507286072,0.0,0.0
Test,original,92,randomness_0.3514,11,0.030833562836050987,0.030833562836050987,0.0,0.0
Test,original,92,randomness_0.3514,42,0.029666781425476074,0.029666781425476074,0.0,0.0
Test,original,92,randomness_0.3514,73,0.029892995953559875,0.029892995953559875,0.0,0.0
Test,original,92,randomness_0.3514,101,0.030633827671408653,0.030633827671408653,0.0,0.0
Test,original,92,randomness_0.3514,202,0.030763279646635056,0.030763279646635056,0.0,0.0
Test,original,93,randomness_0.4995,11,0.027987923473119736,0.027987923473119736,0.0,0.0
Test,original,93,randomness_0.4995,42,0.02695554681122303,0.02695554681122303,0.0,0.0
Test,original,93,randomness_0.4995,73,0.02751961164176464,0.02751961164176464,0.0,0.0
Test,original,93,randomness_0.4995,101,0.02724420838057995,0.02724420838057995,0.0,0.0
Test,original,93,randomness_0.4995,202,0.026493895798921585,0.026493895798921585,0.0,0.0
Test,original,94,randomness_0.0761,11,0.03435453027486801,0.03435453027486801,0.0,0.0
Test,original,94,randomness_0.0761,42,0.033697858452796936,0.033697858452796936,0.0,0.0
Test,original,94,randomness_0.0761,73,0.03372708708047867,0.03372708708047867,0.0,0.0
Test,original,94,randomness_0.0761,101,0.03357212245464325,0.03357212245464325,0.0,0.0
Test,original,94,randomness_0.0761,202,0.03439154475927353,0.03439154475927353,0.0,0.0
Test,original,95,randomness_0.2132,11,0.03298574686050415,0.03298574686050415,0.0,0.0
Test,original,95,randomness_0.2132,42,0.033930908888578415,0.033930908888578415,0.0,0.0
Test,original,95,randomness_0.2132,73,0.033906418830156326,0.033906418830156326,0.0,0.0
Test,original,95,randomness_0.2132,101,0.032840877771377563,0.032840877771377563,0.0,0.0
Test,original,95,randomness_0.2132,202,0.03408335894346237,0.03408335894346237,0.0,0.0
Test,original,96,randomness_0.8849,11,0.010332096368074417,0.010332096368074417,0.0,0.0
Test,original,96,randomness_0.8849,42,0.0072460295632481575,0.0072460295632481575,0.0,0.0
Test,original,96,randomness_0.8849,73,0.007696176879107952,0.007696176879107952,0.0,0.0
Test,original,96,randomness_0.8849,101,0.008646828122437,0.008646828122437,0.0,0.0
Test,original,96,randomness_0.8849,202,0.009259537793695927,0.009259537793695927,0.0,0.0
Test,original,97,randomness_0.6266,11,0.016289684921503067,0.016289684921503067,0.0,0.0
Test,original,97,randomness_0.6266,42,0.015840571373701096,0.015840571373701096,0.0,0.0
Test,original,97,randomness_0.6266,73,0.01659848913550377,0.01659848913550377,0.0,0.0
Test,original,97,randomness_0.6266,101,0.01687541790306568,0.01687541790306568,0.0,0.0
Test,original,97,randomness_0.6266,202,0.0157010555267334,0.0157010555267334,0.0,0.0
Test,original,98,randomness_0.9870,11,8.651349344290793e-05,8.651349344290793e-05,0.0,0.0
Test,original,98,randomness_0.9870,42,-3.273305264883675e-05,-3.273305264883675e-05,0.0,0.0
Test,original,98,randomness_0.9870,73,0.00150746398139745,0.00150746398139745,0.0,0.0
Test,original,98,randomness_0.9870,101,0.0013690508203580976,0.0013690508203580976,0.0,0.0
Test,original,98,randomness_0.9870,202,0.001764862914569676,0.001764862914569676,0.0,0.0
Test,original,99,randomness_0.8929,11,0.009743822738528252,0.009743822738528252,0.0,0.0
Test,original,99,randomness_0.8929,42,0.007615405134856701,0.007615405134856701,0.0,0.0
Test,original,99,randomness_0.8929,73,0.008200927637517452,0.008200927637517452,0.0,0.0
Test,original,99,randomness_0.8929,101,0.009009166620671749,0.009009166620671749,0.0,0.0
Test,original,99,randomness_0.8929,202,0.008132119663059711,0.008132119663059711,0.0,0.0
Test,mirror_x,0,randomness_0.4364,11,0.029328474774956703,0.030929408967494965,0.0016009341925382614,0.0016009341925382614
Test,mirror_x,0,randomness_0.4364,42,0.02898513711988926,0.029049241915345192,6.410479545593262e-05,6.410479545593262e-05
Test,mirror_x,0,randomness_0.4364,73,0.02831052429974079,0.02952297404408455,0.0012124497443437576,0.0012124497443437576
Test,mirror_x,0,randomness_0.4364,101,0.026842651888728142,0.028301512822508812,0.0014588609337806702,0.0014588609337806702
Test,mirror_x,0,randomness_0.4364,202,0.027496783062815666,0.027869051322340965,0.00037226825952529907,0.00037226825952529907
Test,mirror_x,1,randomness_0.8999,11,-0.00027523082098923624,0.0012599184410646558,0.001535149262053892,0.001535149262053892
Test,mirror_x,1,randomness_0.8999,42,0.0020282261539250612,0.0026853338349610567,0.0006571076810359955,0.0006571076810359955
Test,mirror_x,1,randomness_0.8999,73,0.002130600856617093,0.0021108214277774096,-1.9779428839683533e-05,1.9779428839683533e-05
Test,mirror_x,1,randomness_0.8999,101,0.0029510699678212404,0.0025319133419543505,-0.00041915662586688995,0.00041915662586688995
Test,mirror_x,1,randomness_0.8999,202,0.0028424125630408525,0.0038210891652852297,0.0009786766022443771,0.0009786766022443771
